id_plano_trabalho,situacao_plano_trabalho,ind_orcamento_proprio_plano_trabalho,data_inicio_execucao_plano_trabalho,data_fim_execucao_plano_trabalho,prazo_execucao_meses_plano_trabalho,id_plano_acao,classificacao_orcamentaria_pt,ind_justificativa_prorrogacao_atraso_pt,ind_justificativa_prorrogacao_paralizacao_pt,justificativa_prorrogacao_pt,uf_beneficiario_plano_acao
2023,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,69755,"01 07 SECRETARIA MUNICIPAL DA SAUDE
010701 SECRETARIA MUNICIPAL DA SAUDE
10 Saúde
10 122 Administração Geral
10 122 0003 Gestão Governamental
10 122 0003 2025 0000 Manutenção da Saude
1658 EMENDA ESPECIAL AFONSO HAMM
4727 3.3.50.30.00MATERIAL DE CONSUMO 25.000,00 0,00 25.000,00
25.000,00 0,00
0,00
1658.1.0706 001.001 VINCULO
0,00 0,00
4728 3.3.50.39.00OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA 25.000,00 0,00 25.000,00
25.000,00

01 02 GABINETE DO PREFEITO
010202 SECRETARIA DA ADMINISTRAÇÃO
06 Segurança Pública
06 181 Policiamento
06 181 0042 Segurança Pública
06 181 0042 2109 0000 Apoio a Segurança Pública
1658 EMENDA ESPECIAL AFONSO HAMM
4708 4.4.50.52.00EQUIPAMENTOS E MATERIAL PERMANENTE 96.693,71 0,00 96.693,71
94.387,89

010502 DEPARTAMENTO DE OBRAS
26 Transporte
26 782 Transporte Rodoviário
26 782 0012 Obras, Infraestutura e Mobilidade
26 782 0012 1093 0000 Pavimentação em Estradas no Interior do Município
1658 EMENDA ESPECIAL AFONSO HAMM
4685 4.4.90.51.00OBRAS E INSTALAÇÕES 200.000,00 0,00 200.000,00
58.125,00",False,False,,
26522,Enviado para Análise,Sim,2022-07-01T00:00:00,2023-07-01T00:00:00,12,17594,"08 - Secretaria Municipal de Cultura, Turismo e Esporte
27.812.0721.1015 - Construção e Ampliação de Pistas e Praças de Esportes
4.4.90.51.00 - Obras e Instalações",False,False,,
31651,Enviado para Análise,Sim,2020-06-26T00:00:00,2021-02-26T00:00:00,8,3346,"4.4.90 
",False,False,,SC
17019,Enviado para Análise,Sim,2023-12-11T00:00:00,2024-12-11T00:00:00,12,37955,2118 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE PARA A REDE MUNICIPAL DE EDUCAÇÃO DE IBAITI.,False,False,,
7206,Em Complementação,Sim,2023-12-26T00:00:00,2026-12-26T00:00:00,36,41902,1103001545144905100206925242532,False,False,,
5157,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,39105,"15 452 0007 1066 0000 Aquisição de equipamentos - R. Federal
O plano de trabalho para a Aquisição de Equipamentos - R. Federal no município de Duartina, com o recurso 15.452.0007.1066.0000, está diretamente vinculado às metas e diretrizes do Ministério das Cidades. O objetivo é equipar adequadamente os serviços públicos da cidade, promovendo a melhoria da infraestrutura e garantindo maior eficiência na execução das atividades municipais. A aquisição de equipamentos será essencial para aprimorar a qualidade dos serviços prestados à população, alinhando-se com as ações de desenvolvimento urbano e melhoria da gestão pública, conforme as finalidades do Ministério. As metas estabelecidas contribuem para o fortalecimento da administração local e a promoção do bem-estar da comunidade.",False,False,,
25633,Em Complementação,Sim,2023-12-26T00:00:00,2024-12-26T00:00:00,12,41495,"Unidade Orçamentária: 02.09.01 SECRETARIA MUNICIPAL DE TRANSPORTE
26.782.0005.1015 CONSTRUÇÃO, RESTAURAÇÃO E PAVIMENTAÇÃO DE VIAS DE MOBILIDADE URBANA
4490.51.00 - Obras e Instalações
1-700-0000 - Outras Transferências de Convênios ou Instrumentos Congêneres
da União",False,False,,
23818,Em Complementação,Sim,2023-08-30T00:00:00,2024-08-30T00:00:00,12,36629,"12 00 SECRETARIA DE OBRAS, VIAÇÃO E SERVIÇOS PÚBLICOS
12 02 DEPARTAMENTO DE VIAÇÃO E OBRAS
1545100271.029 CONSTRUÇÃO E REPOSIÇÃO DE CALÇAMENTO
",False,False,,
6237,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,9898,"02.13.01.04.122.0008.2038.05.4.4.90.52.48	

",False,False,,
22374,APROVADO,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,39095,"Investimento 
Função: 06 - Segurança Pública
Subfunção: 183 - Informação e Inteligência
Programa: 1814 - Polícia Científica: Ciência e Tecnologia Esclarecendo Crimes
Ação: 1293 CONSTRUÇÃO E READEQUAÇÃO DE INSTALAÇÕES FÍSICAS
Valor: R$ 794.479,66 (Natureza de Despesa: 44.90.51)

Função: 06 - Segurança Pública
Subfunção: 181 - Policiamento
Programa: 1820 - Integração da Segurança Pública
Ação: 6559 - INTEGRAÇÃO E APARELHAMENTO DA SEGURANÇA PARA COMBATE AO CRIME ORGANIZADO
Valor: R$ 5.677.975,34 (Natureza de Despesa: 44.90.51)
",False,False,,
15975,Enviado para Análise,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,36203,"Programação: 20.606.0023.2073.0000
",False,False,,
19804,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,9483,3.3.90.39.19.00.00.00,False,False,,
18125,Em Complementação,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,67785,"15-Urbanismo / 451-Infraestrutura Urbana
Elemento de despesa 4.4.90.51 - Obras de pavimentação",False,False,,
25999,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,11383,"ÓRGÃO:  02 – PODER EXECUTIVO
UNIDADE:  08.001 – SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA
FUNÇÃO: 15 – URBANISMO
SUBFUNÇÃO: 451 – INFRAESTRUTURA URBANA  
PROGRAMA: 0014 – PROMOÇÃO DO DESENVOLVIMENTO URBANO E DE INFRAESTRUTURA
AÇÃO: 1002 – CONSTRUÇÃO E/OU PAVIMENTAÇÃO DE ESTRADAS E/OU RODOVIAS
NATUREZA DA DESPESA: 44.90.51 – OBRAS E INSTALAÇÕES
",False,False,,
16134,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,14936,"""Unidade Orçamentária: 2008 - Sec Municipal de Cultura, Esporte, Lazer e Turismo
Função: 13 - Cultura
SubFunção: 392- Difusão Cultural 
Atividade: 13.392.0004.2067- Manutenção e desenvolvimento de atividades culturais, desportivas e artísticas.
Classificação econômica: 3390.39.00.00 Outros Serviços Terceiros - P Jurídica
Fonte: 1500000 - Recursos não vinculados a impostos ",False,False,,
22269,Em Complementação,Não,2023-03-29T00:00:00,2026-03-29T00:00:00,36,16444,,False,False,,
21872,Em Complementação,Sim,2023-09-29T00:00:00,2026-09-29T00:00:00,36,34418,"07.001.26.782.007.1015 - Pavimentação e Infraestrutura em Transporte
4.4.90.00.00.270631103011.261 - Aplicações Diretas",False,False,,
18168,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,20306,02.02.09.01.15.452.0027.00.2.514.4.4.90.51.00 ficha orçamentária 1070.,False,False,,
24024,Enviado para Análise,Sim,2023-03-29T00:00:00,2025-11-29T00:00:00,32,21525,"SECRETARIA MUNICIPAL DE OBRAS, INFRAESTRUTURA E TRANSPORTE",False,False,,
10777,Em Complementação,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,74295,"44.90.52.00
44.90.51.00
33.90.30.00
33.90.39.00",False,False,,
1832,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,15300,"Órgão: 09 - Secretaria Municipal do Turismo, Esporte e Lazer
Unidade: 01 - Sec. Munic. do Turismo Esporte e Lazer
Função: 27 - Desporto e Lazer
Subfunção: 812 - Desporto Comunitário
Programa: 0134 - Sistema Municipal de Esporte e Lazer
Ação: 2.242 - construção e Manutenção de Espaços de Esportes e Lazer
Tipo de ação de Governo: 2 - Finalística
Fonte de Recursos: 1700 - Outras Transferências de Convênios ou Instrumentos Congêneres da União
Detalhamento da Fonte: 0000 - 000 - Sem Detalhamento
Código de Acompanhamento: 3110 - Emendas Parlamentares Individuais - União  
Despesa Principal: 3135 - Obras e Instalações",False,False,,
20332,Enviado para Análise,Sim,2024-12-12T00:00:00,2025-12-12T00:00:00,12,71352,"02 13 00 FUNDO MUNICIPAL DE SAÚDE
0 021300 4.4.90.52.00EQUIPAMENTOS E MATERIAL PERMANENTE 2 1.600.0000/300.600 1.600 7.062,00 -7.000,00 62,00
10 301 0017 ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE
10 301 0017 1008 0000 AQUISICAO DE EQUIPAMENTOS DEST. AS UNIDADES DE SAU
601 021300 4.4.90.52.00EQUIPAMENTOS E MATERIAL PERMANENTE ",False,False,,
27843,Em Complementação,Sim,2020-06-26T00:00:00,2022-06-26T00:00:00,24,3720,"06 - Secretaria Manutenção de Viação, Obras e Urbanismo
06.01 - Secretaria Manutenção de Viação, Obras e Urbanismo
08.244.0801 - Assistência Social Geral
1.070 - Obras de Infraestrutura Social
4.4.90.61.03.00.00.00.1034 - Terrenos",False,False,,SC
21178,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,66258,"Ficha: 473
Tipo: Especial
Unidade Orçamentária: 02.04.00 - SECRETARIA MUN. DO DESENV. SOCIAL E DA FAMILIA
Função/SubFunção: 08.000 - Assistência Social
3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA
Programa: 0013 GESTÃO DO FUNDO MUNICIPAL DE AÇÃO SOCIAL - FMAS
Destinação Recurso: 2.706.0000.3110 - IDENTIFICAÇÃO DAS TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS
PARLAMENTARES INDIVIDUAIS",False,False,,
28045,Em Complementação,Sim,2023-08-30T00:00:00,2025-08-30T00:00:00,24,35308,"Aquisição de Implementos Agrícolas, destinadas a Associação do Butiazal,",False,False,,
13178,Enviado para Análise,Sim,2024-12-13T00:00:00,2026-12-13T00:00:00,24,65341,"15 451 0012 1.016 - Construção, Ampliação e Reforma de Praças e Avenidas
28 813 0054 1.028 - Construção de Ginásios, Quadras de Esportes e Áreas de Lazer",False,False,,
13322,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,38839,20.900 Secretaria de Transporte. 26 782 3012 1023 Construir e Recuperar Estradas Vicinais.  Estradas Vicinais,False,False,,
17335,APROVADO,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,38985,07.001.0015.0451.0004.1009.449000000000000000.170631100442,False,False,,
12799,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,74050,10- PREFEITURA MUNICIPAL DE LUZINÓPOLIS- 0007 - SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - DOTAÇÃO: 15.451.0005.2019 - CONSTRUCAO E MANUTENÇÃO DA REDE DE ILUMINAÇÃO PÚBLICA - ELEMENTO DESPESA: 3390390.,False,False,,
24218,Enviado para Análise,Não,2023-03-29T00:00:00,2026-03-29T00:00:00,36,15965,,False,False,,
617,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,66014,"449051 - Obras;
Contratação de empresa especializada para a prestação de serviços no regime de empreitada por menor preço total global, compreendendo material e mão de obra de execução de obra de pavimentação asfáltica em CBUQ em trecho municipalizado da ERS-355.
449051 - Obras:
Execução de obra de pavimentação asfáltica CBUQ na Linha Barão do Triunfo, Capela de São José, no interior de Fagundes Varela/RS.",False,False,,
21053,Enviado para Análise,Sim,2023-03-29T00:00:00,2025-03-29T00:00:00,24,18844,"Unidade Orçamentária: 30001 - Secretaria Municipal de Infraestrutura e Desenvolvimento 
Ação: 15.451.0323: 1022 - Planejamento Urbano, edificações Públicas e Desapropriações
Naturêza Despesa:4490.51.00.00 - Obras e Instalções
Fonte Recurso: 1706.3110 - Transferência Especial da União",False,False,,
30497,Enviado para Análise,Sim,2023-03-29T00:00:00,2025-03-29T00:00:00,24,19547,"02 - PODER EXECUTIVO
03 - SEC.MUN.DE ADM.FINANÇAS E PLANEJAMENTO
4.4.90.51.91 - OBRAS E INSTALAÇÕES
15.451.0016.1062.0000 - Pavimentação de Vias Públicas",False,False,,
5662,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,68079,15.010.27.812.0013.2112.4.4.90.52 - Manutenção dos espaços esportivos - Fonte: 1276 - Emenda Parlamentar Especial nº 202428740001 - Ministério da Fazenda -  Investimento.,False,False,,
29676,Enviado para Análise,Não,2023-10-02T00:00:00,2024-06-02T00:00:00,8,38111,,False,False,,
8214,Enviado para Análise,Sim,2024-07-03T00:00:00,2025-01-03T00:00:00,6,69108,"08 Secretaria de Urbanismo
08.002 Fundo Municipal de Pavimentação
0015.0452.0010.1006 Pavimentação de Ruas e Avenidas",False,False,,
19671,Em Complementação,Sim,2022-07-01T00:00:00,2023-07-01T00:00:00,12,15169,"Lei Orçamentaria 2022, unidade orçamentaria, 14 SEMDAS, Natureza 3.3.90.39.00.00 - Outros serviços de terceiros pessoa jurídica, serviço e fornecimento parcelado de manutenção e instalação de equipamentos para refrigeração
Lei Orçamentaria 2022, unidade orçamentaria, 16 SEMIE, Natureza 4.4.90.51.00.00 - Obras e instalações - reforma da universidade aberta do brasil
Lei Orçamentaria 2022, unidade orçamentaria, 14 SEMDAS, Natureza 3.3.90.30.00.00 - Material de consumo - fornecimentos de alimentos para eventos esportivos
Lei Orçamentaria 2022, unidade orçamentaria, 14 SEMDAS, Natureza 3.3.90.39.00.00 - Outros serviços de terceiros pessoa jurídica - Locação de veículos terrestres
Lei Orçamentaria 2022, unidade orçamentaria, 16 SEMIE, Natureza 3.3.90.39.00.00 - Outros serviços de terceiros pessoa jurídica - Serviços técnicos especializados com fornecimento de materiais para sistema solar.
Lei Orçamentaria 2022, unidade orçamentaria, 16 SEMIE, Natureza 4.4.90.51.00.00 - Obras e instalações - Serviços de construção de passarelas em madeira de lei na zona urbana.",False,False,,
12134,Em Complementação,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,33875,"
Poder: 2 - Poder Executivo
Dotação: 04.122.0007.2063 - MANUTENÇÃO, COORDENAÇÃO E CONTROLE DAS ATIVIDADE DO DEPARTAMENTO DE APOIO A AGRICULTURA
30000000 DESPESAS CORRENTES
31000000 PESSOAL E ENCARGOS SOCIAIS
31900000 APLICAÇÕES DIRETAS 7.350,00 7.350,00
31901100 - 15000000 Vencimentos e Vantagens Fixas Pessoal Civil 7.350,00
33000000 OUTRAS DESPESAS CORRENTES
33900000 APLICAÇÕES DIRETAS 176.400,00 176.400,00
33903000 - 15000000 Material de Consumo 22.050,00
33903600 - 15000000 Outros Serviços de Terceiros - Pessoa Física 7.350,00
33903900 - 15000000 Outros Serviços de Terceiros - Pessoa Jurídica 147.000,00
",False,False,,
11384,Enviado para Análise,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,72581,05.002.15.451.0050.1002,False,False,,
18721,Enviado para Análise,Sim,2023-12-26T00:00:00,2026-12-26T00:00:00,36,42100,"Órgão: 05 -  Secretaria Municipal de Obras e Trânsito     
Unidade: 002 - Departamento de Obras e Infraestrutura   
Função: 15 - Urbanismo                                                          
Subfunção: 451 - Infra-Estrutura Urbana                                              
Programa: 0006 - Plano de Continuidade, Manutenção e Recuperação de Estradas e Ruas                                                          
Ação: 1025 - Construção, Ampliação e/ou Revitalização de Parques, Praças e Jardins                                                                           
Rubrica: 3.4.4.90.51.00.00.00.00 - Obras e Instalações          
Recurso: 1062 - STN: 1700 - CO: 3110 - REC UN/MF-Investimento",False,False,,
10072,Em Complementação,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,9696,"15.451.2056.1228 - 4.4.90.51.00
27.812.2028.1213 - 4.4.90.51.00",False,False,,
9486,Enviado para Análise,Sim,2023-12-26T00:00:00,2024-12-26T00:00:00,12,41542,"Funcional: 12.361.4100.1034.0000
Cat. Econômica: 4.4.90.51.91",False,False,,
6624,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,9718,44.90.51 OBRAS E INSTALAÇÕES,False,False,,
26381,Em Complementação,Sim,2023-09-29T00:00:00,2025-09-29T00:00:00,24,33968,"00.205 - SECRETARIA DE OBRAS E SERVIÇOS URBANOS
1004 - Pavimentação de Ruas e Avenidas - 733.844,00
1005 - Construção, Ampliação e/ou Revitalização de Praças e Logradouros Públi - 166.063,00
",False,False,,
20290,Em Complementação,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,18229,4.4.90.52.40.00.00.00 - AQUISIÇÃO DE RETROESCAVADEIRA ,False,False,,
23878,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16185,1.706,False,False,,
17671,Em Complementação,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,11784,"0601060106267820037302044905101000 (Construção de estradas vicinais, pontes e mata-burros)
0801030103103020015207044905204000 (Manutenção das atividades de média e alta complexidade)",False,False,,
26453,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,12304,"transporte rodoviário/Construção e Melhoramento de Pontes e Mata-Burros , saneamento básico urbano e rural/abastecimento de água.",False,False,,
9567,Em Complementação,Não,2024-12-13T00:00:00,2025-12-13T00:00:00,12,67641,,False,False,,
1911,Enviado para Análise,Sim,2021-09-24T00:00:00,2022-09-24T00:00:00,12,9634,"3.3.90.30.26
4.4.90.51.99",False,False,,
1546,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,72244,706 EMENDA DE TRANSFERÊNCIAS ESPECIAIS DA UNIÃO,False,False,,
11299,Enviado para Análise,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,72620,"FUNÇÃO: 15 INFRA-ESTRUTURA 
SUBFUNÇÃO: 451 URBANISMO 
PROJETO 2.034 - PAVIMENTAÇÃO DE RUAS E AVENIDAS
ELEMENTO: 4.4.90.51.00.00.00.00 - OBRAS E INSTALAÇÕES
RECURSO: 01016.01016.12.99.00.00.2.706.3110 - Emendas Individuais Impositivas - transferência especial",False,False,,
1720,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,14378,"171957010100 Transferência Especial da União - Emendas Individuais
06.0601.26.782.0010.2015 33903900
06.0601.15.451.0010.2017 33903900",False,False,,
29522,Enviado para Análise,Não,2023-12-11T00:00:00,2024-03-11T00:00:00,3,31378,,False,False,,
17701,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,14037,02394 - MANUTENCAO DA REDE DE ILUMINACAO PUBLICA 01.10.15.452.0512.2.050,False,False,,
471,Em Complementação,Não,2024-06-25T00:00:00,2026-06-25T00:00:00,24,74914,,False,False,,
23637,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,20290,15 451 1015,False,False,,
6204,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,17520,"Órgão: 02 Secretaria Municipal de Habitação
Função: 16
Subfunção: 482
Programa: 0227
Projeto Atividade: 2055 Gestão Administrativa e Operacional
Categoria Econômica: 44.90.52.35 Equipamento de Processamento de Dados
Valor: R$ 244.020,00 - Recurso da emenda

Órgão: 02 Secretaria Municipal de Habitação
Função: 16
Subfunção: 482
Programa: 0227
Projeto Atividade: 2055 Gestão Administrativa e Operacional
Categoria Econômica: 44.90.52.12 Aparelho e Utensílios Domésticos
Valor: R$ 2.320,00 - Recurso da emenda

Órgão: 02 Secretaria Municipal de Habitação
Função: 16
Subfunção: 482
Programa: 0227
Projeto Atividade: 2055 Gestão Administrativa e Operacional
Categoria Econômica: 44.90.52.00 Equipamentos e Material Permanente
Valor: R$ 2.320,00 - Recurso da emenda",False,False,,
22474,Em Complementação,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,67582,"17.512.0611.2053.0000 PERFURAÇÃO DE POÇOS CACIMBOES PARA FAMÍLIAS CARENTES - 3.3.90.39.99 OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA
15.451.0501.1009.0000 CONSTRUÇÃO , AMPLIACAO E RECUPERACAO DE PRAÇAS E JARDINS - 4 .4.90.51.99 OBRAS E INSTALAÇÕES.
04.122.0052.2020.0000 MANUTENÇÃO DA SECRETARIA DE INFRA-ESTRUTURA - 3.3.90.39.99 OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA",False,False,,
16793,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,13418,"Órgão: 02.000 – PODER EXEECUTIVO
Unidade: 02.004 – Secrtaria da Cidade e Meio Ambiente
Funcional Programática: 15.452.0005.2.016 – Manutenção das Atividades da Secretaria
Despesa: 3.3.90.30.24.00.00 – Materiais para manutenção de Bens Imóveis
Fonte de Recurso: 2.700.0000.0224 – Transferencia de Convenios com a União - Outros",False,False,,
13426,Enviado para Análise,Sim,2024-12-12T00:00:00,2025-12-12T00:00:00,12,69772,"100127.813.0246.3864
3449051000000 OBRAS E INSTALA0ES",False,False,,
2895,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,69898,"ÓRGÃO: 17 - SECRETARIA MUNICIPAL DE INFRAESTRUTURA 
UO: 1701 - SECRETARIA MUNICIPAL DE INFRAESTRUTURA
DOTAÇÃO: 15.451.0013.1049 - MELHORIA E EXPANSÃO DE VIAS E LOGRADOURO PÚBLICOS
DESPESAS DE CAPITAL: 40000000
INVESTIMENTO: 44000000
OBRAS E INSTALAÇÕES: 44905100-0-1.700.9008.0000/0000/2

ÓRGÃO: 16 - SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS 
UO: 1601 - SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS
DOTAÇÃO: 15.452.0009.1039 - MELHORIA E EXPANSÃO DO SISTEMA DE ILUMINAÇÃO PÚBLICA
DESPESAS DE CAPITAL: 40000000
INVESTIMENTO: 44000000
OBRAS E INSTALAÇÕES: 44905100-0-1.751.0000.0000/0000/2

ÓRGÃO: 16 - SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS 
UO: 1601 - SECRETARIA MUNICIPAL DE SERVIÇOS PÚBLICOS
DOTAÇÃO: 17.512.009.2076- FUNCIONAMENTO DO SERVIÇO DE LIMPEZA URBANA
DESPESAS CORRENTES: 30000000
APLICAÇÕES DIRETAS: 33900000 - ID-EF.FR.SF.CO/IDOC/RP 
OUTROS SERV DE TERCEIROS - PESSOA JURIDICA: 33903900 - 0-1.500.0000.0000/0000/2 

ÓRGÃO: 12 - SECRETARIA MUNICIPAL DE TRABALHO E ASSISTENCIA SOCIAL 
UO: 1201 - SECRETARIA MUNICIPAL DE TRABALHO E ASSISTENCIA SOCIAL
DOTAÇÃO: 08.122.002.2004- MANUTENÇÃO DOS SERVIÇOS TÉCNICOS E APOIO ADMINISTRATIVO
DESPESAS CORRENTES: 30000000
APLICAÇÕES DIRETAS: 33900000 - ID-EF.FR.SF.CO/IDOC/RP 
OUTROS SERV DE TERCEIROS - PESSOA FISICA: 33903900 - 0-1.500.0000.0000/0000/2 

ÓRGÃO: 06 - SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO 
UO: 0601 - SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO
DOTAÇÃO: 04.122.002.2004- MANUTENÇÃO DOS SERVIÇOS TÉCNICOS E APOIO ADMINISTRATIVO
DOTAÇÃO: 04.122.002.2009- MANUTENÇÃO DOS SERVIÇOS TÉCNICOS E APOIO ADMINISTRATIVO
DESPESAS CORRENTES: 30000000
APLICAÇÕES DIRETAS: 33900000 - ID-EF.FR.SF.CO/IDOC/RP 
OUTROS SERV DE TERCEIROS - PESSOA FISICA: 33903600 - 0-1.753.0000.0000/0000/2 
",False,False,,
