id_relatorio_gestao,situacao_relatorio_gestao,parecer_relatorio_gestao,id_plano_acao,uf_beneficiario_plano_acao
4994,DISPONIBILIZADO,"O recurso no valor de R$: 150.000,00 destinado a Prefeitura Municipal de Alegria/RS através de Indicação de emenda especial feita pelo Dep. Jerônimo Goergen. Foi investido em Pavimentação com Pedras Irregulares na Estrada em direção a Vila Seca no município de Alegria/RS, conforme Edital de Tomada de Preços n° 007/2022 e publicado no Diário Oficial n°173 no dia 08 de setembro de 2022. O valor total do projeto  aprovado da obra foi de R$: 160.038,78. Sendo que desse valor R$: 150.000,00 foram pagos através do recurso destinado pela emenda especial e o restante do valor foi pago com o dinheiro do caixa livre da Prefeitura Municipal de Alegria/RS. 
A empresa vencedora da licitação foi contratada conforme contrato n° 223/2022 sendo a empresa vencedora Joceneia Ratz da Silva Eireli.
Notas fiscais pagas através do valor do convênio e do repasse da Prefeitura Municipal.
Nota n° 043.326797 no valor R$ 29.310,06 pago dia 26/10/22
Nota n° 28 no valor R$: 7.327,51 pago dia 26/10/22
Nota n° 044.671.270 no valor R$: 36.261,58 pago dia 18/01/23
Nota n° 37 no valor R$: 9.065,39 pago dia 18/01/23
Nota n° 41 no valor R$: 7.105,13 pago dia 03/02/23
Nota n° 044.974.685 no valor R$: 28.420,54 pago dia 03/02/23
Nota n° 45 no valor R$: 8.509,72 pago dia 01/03/23
Nota n° 045.436.895 no valor R$: 34.038,86 pago dia 01/03/23
",10498,
4995,DISPONIBILIZADO,"Recurso empregado no término da obra de Construção do Shopping Popular no município de Campos dos Goytacazes/RJ. As notas fiscais pagas totalizam R$ 4.562.913,27. Contrato nº 0013/2013
Processo nº 2012.034.000099-8-PR
Concorrência Pública nº 015/2012
Empresa Contratada: SERVEN – SERVIÇOS DE ENGENHARIA LTDA.
CNPJ/MF sob o nº 29.632.940/0001-85",10787,
4803,DISPONIBILIZADO,"Recurso aplicado na compra de armamentos Armas de Fogo, do tipo Pistolas 9MM para atendimento do efetivo da Secretaria Municipal de Segurança Pública de Hortolândia ",13958,
7131,DISPONIBILIZADO,Aquisição de um caminhão caçamba basculante,15133,
6793,DISPONIBILIZADO,"Por meio da Transferência Especial, oriunda da emenda nº 202022100018, oriunda do SENADOR ESPERIDIÃO AMIN, o montante de R$ 150.000,00. A Prefeitura Municipal de Ibiam/SC realizou a Contratação de Pessoa Jurídica para executar Pavimentação Asfáltica com C.B.U.Q na Linha Santa Lúcia - Distrito Industrial I, com área de intervenção de 241,75 metros, incluindo material e mão de obra, conforme Projeto Básico. Os documentos referentes à execução, como Termo de Homologação e Adjudicação, contrato, nota de empenho, ordem de pagamento e nota fiscal seguem anexos. Os saldos dos rendimentos, de R$ 1.394,97, foram utilizados na mesma obra conforme comprovações anexas",3596,SC
4407,EM_ELABORACAO,Campo - Jardim Atlantico,14885,
9145,DISPONIBILIZADO,"REGISTRO DE PREÇOS PARA EVENTUAL FORNECIMENTO DE MATERIAIS (BLOCOS DE CONCRETO, MEIOS-FIOS E TUBOS DE CONCRETO) DESTINADOS À PAVIMENTAÇÃO DE RUAS E AVENIDAS DO PERÍMETRO URBANO E DOS DISTRITOS DO MUNICÍPIO, conforme descrição e especificação no ANEXO I – Termo de Referência, parte integrante deste Edital do Processo Licitatório nº 36/2023 – Modalidade Pregão Eletrônico nº 14/2023.",21368,
7021,EM_ELABORACAO,"Construção de Vestiário e Alambrado em Campo de futebol na Vila Exposição, sito no sistema de lazer na Avenida Prof. Nicolau Del Monte, no valor de R$ 399.453,76
Construção de rampas de acessibilidade na Av. Abrahão Brinckman, neste município., no valor R$ 50.140,15 (obras em andamento)",9696,
7022,DISPONIBILIZADO,"Contratação de empresa especializada para recapeamento asfáltico e sinalização horizontal da Rua Gloxínia, Trecho da Rua Helianto e Trecho da Rua Hibisco no Município de Holambra/SP.",9720,
1043,DISPONIBILIZADO,"Os recursos oriundos das Emendas Parlamentares 2021.28580009 e 2021.36610019, que totalizam R$ 450.000,00 (quatrocentos e cinquenta mil reais), foram utilizados conforme planejado, na compra de duas ambulâncias. Pagando integralmente uma e 31% de outra, restando o saldo de R$ 2.897,00 (dois mil oitocentos e noventa e sete reais), que ficará na conta de investimento para ser utilizado junto a outras emendas no futuro .
O Convênio Administrativo do Estado FPE nº 2915/2021, no valor de R$ 100.000,00 (cem mil reais), foi utilizado para pagar 29% de uma ambulância, conforme Plano de Trabalho apresentado ao Estado. Seu saldo restante de R$ 1.023,00 (mil e vinte e três reais), mais seus rendimentos, serão devolvidos ao Estado, conforme estabelecido no Convênio.
O valor total arrecado em Leilão, foi utilizado para pagar 40% da ambulância, finalizando a compra.
A Secretaria Municipal de Saúde entende que os recursos atenderam todos os seus objetivos de acordo com suas propostas.


Realizado Pregão Eletrônico nº 0110/2021, que originou a Ata de Registro de Preços 074/2021 e anexo - Objeto Veículos automotor Ambulância Tipo B 0Km.",11124,
7436,DISPONIBILIZADO,"Foi Incluído o Processo Licitatório contendo todas as informações referente ao edital, empresa vencedora, projeto, entre outros.
",18102,
4562,DISPONIBILIZADO,"Em maio do ano de 2021 recebemos o recurso de Transferência Especial, no valor de R$ 400.000,00 (quatrocentos mil reais) que foi destinado à pavimentação da Rua Tucano, no Loteamento Recanto dos Pássaros, Bairro São Cristóvão, Município de Capinzal/SC.

A empresa Viga Pavimentação e Obras LTDA, CNJP: 09.223.659/0001-81, foi a vencedora do processo licitatório nº 0084/2022, Tomada de Preços para Obras e Serviços de Engenharia nº 008/2022, Contrato nº 166/2022 e executou a obra dentro do cronograma previsto.

A pavimentação teve seu inicio em 30/06/2022 e término em  02/12/2022, conforme o relatório técnico anexo, feito pela engenheira responsável, Naiara Maria Facin, CREA/SC 103.644-2. 

Foi utilizado todo o valor da transferência especial e rendimentos, restando ainda,  o valor de R$ 697,52 (seiscentos e noventa e sete reais e cinquenta e dois centavos), oriundos de rendimentos,  que utilizaremos na aquisição de uma tela de computador, aportando o restante do valor com recursos próprios. Utilizamos recursos próprios também para a execução do objeto.

Anexamos ao Relatório de Gestão:
1) Relatório Técnico da execução da pavimentação da Rua Tucano, localizada no Loteamento Recanto dos Pássaros, Bairro São Cristóvão;
2) Parecer do Controle Interno do Munícipio de Capinzal, que manifestou favorável a regularidade da execução do objeto.",11968,
1042,DISPONIBILIZADO,"Os recursos oriundos das Emendas Parlamentares 2021.28580009 e 2021.36610019, que totalizam R$ 450.000,00 (quatrocentos e cinquenta mil reais), foram utilizados conforme planejado, na compra de duas ambulâncias. Pagando integralmente uma e 31% de outra, restando o saldo de R$ 2.897,00 (dois mil oitocentos e noventa e sete reais), que ficará na conta de investimento para ser utilizado junto a outras emendas no futuro .
O Convênio Administrativo do Estado FPE nº 2915/2021, no valor de R$ 100.000,00 (cem mil reais), foi utilizado para pagar 29% de uma ambulância, conforme Plano de Trabalho apresentado ao Estado. Seu saldo restante de R$ 1.023,00 (mil e vinte e três reais), mais seus rendimentos, serão devolvidos ao Estado, conforme estabelecido no Convênio.
O valor total arrecado em Leilão, foi utilizado para pagar 40% da ambulância, finalizando a compra.
A Secretaria Municipal de Saúde entende que os recursos atenderam todos os seus objetivos de acordo com suas propostas.


Realizado Pregão Eletrônico nº 0110/2021, que originou a Ata de Registro de Preços 074/2021 e anexo - Objeto Veículos automotor Ambulância Tipo B 0Km.
",10461,
12725,DISPONIBILIZADO,Os recursos foram destinados a aquisição de terrenos para moradia popular.,31433,
5124,DISPONIBILIZADO,"Após verificação da documentação enviada pelo tomador, relativa à Prestação de Contas da referida transferencia especial, informamos que a respectiva Prestação de Contas Final foi aprovada.",14869,
7653,DISPONIBILIZADO,Aquisição de uma pá carreggadeira,36062,
10180,DISPONIBILIZADO,"Execução de pavimentação com concreto usinado reforçado com fibras, junto a Escola Estadual Achilino de Santis, RN dos Mirandas.",18536,
6813,DISPONIBILIZADO,"O recurso foi utilizado para custear parte da construção da Câmara Municipal de Vereadores/Secretaria Municipal de agricultura e adquirir os móveis e equipamentos necessários para que a obra estivesse apta ao atendimento público. Com o saldo de recursos, somado a outras fontes do município, foi adquirido um veículo para manutenção das atividades junto ao setor da agricultura.",9931,
7011,EM_ELABORACAO,"RELATÓRIO DE GESTÃO – EMENDA 2021 30950011

REGISTRO DE PREÇOS 831/2020 E NR 832/2020 – PREGÃO  nº 226/2020: AQUISIÇÃO DE INSTRUMENTOS MUSICAIS FOI DESTINADA AOS ALUNOS DA BANDA MUNICIPAL, um investimento total de R$ 42.645,00 provenientes de emenda especial. As aquisições foram possíveis através do Pregão 226/2020 
Foram adquiridos mediante Ata de Registro 832/2020: 01 SAXOFONE ALTO EM MIB, STANFORD SAS 500; 02 FLUGERLHORN COM CAMPANA AVERMELHADA 170MM, SANFORD SFH 1000; 02 EUPHONIUM EM SIB (BOMBARDINO) COM 3 PISTOS, STANFORD SEP 500; 01 TUMA EM SIB 4/4 (BOMBARDÃO) COM 4 PISTOS, STANFORD SBB1020; 01 TROMPETE POCKET EM SIB CALIBRE 11,70 STANFORD STR 500; 02 CLARINETE EM SIB 17 CHAVES CONCERTO SERIES, STANFORD DCL 400, empenho 12.813/2021, aquisição se deu mediante NFE 4573 de 25/10/2021 no valor de R$ 27.500,00, cujo pagamento foi realizado em 08/11/2021.
E, adquiridos mediante ata de Registro 832/2020: 01 SAXOFONE BARITONO EM MIB, HARMONICS HBS-110L, empenho 12.810/21, Nota fiscal 10.588 de 14/10/2021 no valor de R$ 8.440,00. E, 50 PALHETA PARA SAX ALTO; 50 PALHETA PARA SAX TENOR; 50 PALHETA PARA SAX SOPRANO; 50 PALHETA PARA SAX BARITONO; 50 PALHETA PARA CLARINETE, empenho 12.811/2021, nota fiscal 10.627 de 25/10/2021, no valor de R$ 6.705,00, pagamentos realizados em 05/11/2021.
Ações como reposição de instrumentos e a elevação da Banda Municipal para Banda Sinfônica contribuíram na melhoria da qualidade do cenário cultural da cidade. A banda Sinfônica atua de forma a disseminar música em todo o município estando interligada aos outros eixos artísticos, assim corroborando com as demais ações pedagógicas realizadas pela banda como oficinas de Teoria Musical e instrumentos para formação de novos músicos. Por ter caráter interdisciplinar e dimensão intercultural, a música está atrelada a promoção disciplinar, respeito, inclusão social e artística. 
Gestor Nélio Amaro, Maestro de Banda e, Diretor do Departamento de Cultura.
A movimentação ocorreu através do Caixa Economica Federal Ag. 0955 / CC 00672012-0 e, os pagamentos realizados nos dias 05/11/2021 e, 08/11/2021, empenhos 12.810/21, 12.811/21 e 12.813/21.
Nélio Amaro/ Mestre de Banda – Diretor do Departamento de Cultura 
Elceni Nava Bomfim/  Secretário Municipal de Educação e Cultura


CONTRATO DE OBRA NR 405/2022 – TOMADA DE PREÇO nº 009/2022: REFORMA E AMPLIAÇÃO DE PONTE SOBRE O RIO AZUL, LOCALIZADO NO MUNICIPIO DE PALOTINA NAS PROXIMIDADES DA COMUNIDADE RURAL DE SANTO ANTONIO – KD 337 (24º16’51”S) COM O TOTAL DE 71,25 M2 DE REFORMA E AMPLIAÇÃO foi concluída sob um investimento total de R$ 257.646,96 sendo R$ 225.000,00 provenientes de emenda especial – Transferência especial, R$ 32.646,96 provenientes de recursos próprios.
A obra se refere à REFORMA E AMPLIAÇÃO DE ponte com demolições da ponte de madeira, movimentação de terra/ base de cabeceira, estrutura de contenção/ cabeceira, drenagem, estrutura nova da ponte (laje e vigas) e guarda – roda. A presente contratação justifica-se devido a necessidade de melhores condições de uso principalmente pela ampliação da mesma para ter uma melhor transito de máquinas agrícolas maiores 
Aumento de meta física no valor de R$ 32.646,96, para ampliar o comprimento da plataforma, com o objetivo de apoiar as vigas pré moldadas conforme normas do projeto. E, aumentar a profundidade da base de agregado graúdo onde a cabeceira é apoiada, fazendo a remoção do solo e substituir por rachão por conta do nível do rio. 
Gestores deste contrato foram Gelson Luiz Barazetti (Secretário Municipal de Transportes e Obras Públicas) e  Mauricio Cordeiro de Souza, interinamente.
Engenheiro Civil Paulo Roberto Delai Locatelli – CREA-PR 136.179/D
A movimentação financeira ocorreu através do Caixa Economica Federal Ag. 0955 / 006 / CC 00672012-0 nos dias 08/07/2022, 19/07/2022, 30/08/2022, 29/09/2022, 04/11/2022, 24/11/2022 e  29/12/2022 através do empenho 7.274/2022.
Termo Aditivo nº 01 foi pago através do Banco do Brasil Agencia 0959-8 Conta 5838-6 nos dias 29/09/2022, 04/11/2022 e 24/11/2022, empenho 12.426/2022.
Mauricio Cordeiro de Souza/ Secretário Mun.  de Transportes e Obras Publicas
Paulo Roberto Delai Locatelli/ Engenheiro Civil – CREA-PR 136.179/D

CONTRATO DE OBRA NR 633/2022 – TOMADA DE PREÇO nº 024/2022: REFORMA E AMPLIAÇÃO DE PONTE SOBRE O RIO AZUL, LOCALIZADO NO MUNICIPIO DE PALOTINA NAS PROXIMIDADES DA COODETEC E COLÉGIO AGRICOLA (KD-342 – LATITUDE: 24º20’37”S – LONGITUDE: 53º46’33”W COMO TOTAL DE 97,50 M2 DE REFORMA E AMPLIAÇÃO, foi concluída sob um investimento total de R$ 369.580,49 sendo R$ 332.700,00 provenientes de emenda especial, R$ 36.880,49 provenientes de recursos próprios.
A obra se refere à REFORMA E AMPLIAÇÃO DE ponte com demolições da ponte de madeira, movimentação de terra/ base de cabeceira, estrutura de contenção/ cabeceira, drenagem, estrutura nova da ponte (laje e vigas), guarda – roda e tubulação de abastecimento de água.  A presente contratação justifica-se devido a necessidade de melhores condições de uso principalmente pela ampliação da mesma para ter uma melhor transito de máquinas agrícolas maiores.
Gestores deste contrato na emenda, Gelson Luiz Barazetti (Secretário Municipal de Transportes e Obras Públicas), Mauricio Cordeiro de Souza e Joarez Pastore, Secretário Municipal do Agronegócio e Meio Ambiente.
Engenheiro Civil Paulo Roberto Delai Locatelli – CREA-PR 136.179/D 
A movimentação financeira ocorreu através do Banco Caixa Economica Federal Ag. 0955 / 006 / CC 00672012-0 nos dias 30/08/2022, 04/11/2022, 20/12/2022, 25/01/2023, 16/02/2023, 17/04/2023 e 27/04/2023 através do empenho 10.771/22.
Termo Aditivo nº 01 foi pago através do Caixa Econômica Federal Ag. 0955 / 006 / CC 1-0 no dia 04/05/2023 através do empenho 5.564/2023.
Mauricio Cordeiro de Souza/ Secretário Mun de Transportes e Obras Publicas
Paulo Roberto Delai Locatelli/ Engenheiro Civil – CREA-PR 136.179/D

CONTRATO DE OBRA NR 546/2022 – TOMADA DE PREÇO nº 017/2022: REFORMA E AMPLIAÇÃO DE CENTRO COMUNITÁRIO DO BAIRRO POR DO SOL, LOCALIZADO NA RUA SIMÕES LOPES NETO ESQUINA COM AR RUA XV DE NOVEMBRO NA QUADRA 438, MUNICIPIO DE PALOTINA PR foi concluída sob um investimento total de R$ 838.662,19 sendo R$ 508.000,00 provenientes da emenda, R$ 330.662,19 provenientes de recursos próprios.
A obra se refere à REFORMA E AMPLIAÇÃO DE CENTRO COMUNITÁRIO com serviços preliminares, estrutura de concreto armado, cobertura, alvenaria/ fechamento laterais/ divisórias, pavimentação (concreto), instalações hidrossanitárias, elétricas, revestimento de paredes, esquadrias, prevenção e combate a incêndio, instalação GLP e limpeza final. A presente contratação justifica-se devido a necessidade de melhores condições de uso.
Aumento de meta física no valor de R$ 35.366,76 para elevar e tornar o mais regular o piso do salão principal. E no valor de R$ 86.854,80 para reparação e direcionamento pluvial adequado.
Foram efetuados aditivos de prazo por conta dos aditivos de serviço e para regularização de CNO. Houve aumento de meta física no valor de R$ 14.617,83 devido ajustes de áreas a serem pintadas. E, foi realizada a supressão no valor de R$ 3.919,23 referente a drenagem, pois a prefeitura executou parte dos serviços.
Gestores deste contrato Gelson Barazetti (Secretário de Obras) e, interinamente o Sr Mauricio de Souza. Engenheiro Civil Paulo Locatelli – CREA-PR 136.179/D 
A movimentação financeira ocorreu na Caixa Economica Federal Ag. 0955 / 006 / CC 00672012-0 nos dias 13/09/2022, 29/09/2022, 10/11/2022 e 27/12/2022, empenho 9000/22. A contrapartida através da Caixa Econômica Federal Ag. 0955 / 006 / CC 1-0 nos dias 02/05/2022 e  27/12/2022, empenho 9001/22.
Os valores relativos aos aditivos foram pagos também através da Caixa Econômica Federal Ag. 0955 / 006 / CC 1-0 nos dias 10/11/2022 e 01/02/202, empenho 12.403/2022 (aditivo 01). Nos dias 02/05/2022 e 27/12/2023, empenho 15.598/2022 (aditivo 02). No dia 14/03/2023 empenho 3.948/2023 (aditivo 06).
Mauricio Cordeiro de Souza/ Secretário Municipal de Obras Publicas
Paulo Roberto Delai Locatelli - Engenheiro Civil – CREA-PR 136.179/D



CONTRATO DE OBRA NR 536/2022 – TOMADA DE PREÇO nº 14/2022 
REFORMA DA QUADRA POLIESPORTIVA LOCALIZADA NA RUA ALBERTO DALCANALE S/N LOTE NR 5-6 QUADRA NR 536 NO BAIRRO SANTA TEREZINHA NO MUNICIPIO DE PALOTINA PR foi concluída sob um investimento total de R$441.657,15 sendo R$ 391.655,00 provenientes de emenda especial, R$ 22.457,00 provenientes de rendimentos de aplicação financeira e R$ 27.545,15 de recursos próprios.
A obra se refere à reforma da Quadra Poliesportiva com a colocação de grama sintética, alambrado com tela e tubos galvanizado, rede superior de naylon, traves novas, pintura, arquibancada e iluminação de led, totalizando 800 m². A presente contratação justifica-se devido a necessidade de melhores condições de uso. A obra vai permitir acesso a quadra durante o dia e a noite com jogos coletivos e individuais, treinamentos com categorias de base, alongamentos, prover torneios e campeonatos e outras diversas atividades físicas e culturais. 
Aditivos de prazo devido ao período chuvoso e devido ao período festivo de final de ano. Houve aumento de meta física no valor de R$ 27.545,15 para complementação de serviços essenciais.
Gestor do contrato  Sr Nilton  Fermino, Secretario de Esportes. Engenheiro Civil Paulo Locatelli – CREA-PR 136.179/D 
A movimentação financeira dos recursos da emenda ocorreu através da Caixa Economica Federal Ag. 0955 / CC 00672012-0 nos dias 28/11/2022, 01/03/2023 e 19/04/2023, empenho 9009/2022. E, a contrapartida através do Banco do Brasil  Ag 0959-8 Conta 5838-6 no dia 01/03/2023, empenho 15.531/22
Nilton Cezar Fermino / Secretário Municipal de Esportes
Paulo Roberto Delai Locatelli/ Engenheiro Civil – CREA-PR 136.179/D



Luiz Ernesto de Giacometti
Prefeito do Município de Palotina
",10856,
